analysis,space,transform,train_cores,support_tier,alignment_mean,alignment_count,null_alignment_mean,null_alignment_count,alignment_gain_mean,alignment_gain_count
alignment_all,mean_node_128,CC(C)CO[*:1]>>CC(O)C[*:1],2,2-4,0.9850440062817379,1,-0.10405761851336695,1,1.0891016247951049,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>CCC(C)NC(=O)[*:1],3,2-4,0.8956905023408508,1,-0.060614555303407626,1,0.9563050576442584,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>COCCO[*:1],3,2-4,0.9999979614804468,1,0.17500736729816718,1,0.8249905941822797,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>COC[*:1],7,5-9,0.7511067040547939,2,0.3158047918326397,2,0.43530191222215414,2
alignment_all,mean_node_128,CC(C)CO[*:1]>>CO[*:1],6,5-9,0.8185659491401268,1,0.3656927579833483,1,0.4528731911567785,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>CS[*:1],2,2-4,0.8262424266465445,2,0.21699534555275002,2,0.6092470810937944,2
alignment_all,mean_node_128,CC(C)CO[*:1]>>C[*:1],7,5-9,0.8220969323291137,1,0.47644639977526404,1,0.3456505325538497,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>FC(F)(F)O[*:1],2,2-4,0.9998226353172204,1,0.4566830991763561,1,0.5431395361408643,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>NC(=O)N[*:1],3,2-4,0.9900410893563621,1,-0.06707037544126582,1,1.0571114647976279,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>NC(=O)[*:1],5,5-9,0.9586131719585914,1,0.11154352662507273,1,0.8470696453335187,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>NC[*:1],3,2-4,0.8305712479177905,1,-0.06523745545070798,1,0.8958087033684985,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>N[*:1],2,2-4,0.9440383424077965,1,0.07485206186416174,1,0.8691862805436348,1
alignment_all,mean_node_128,CC(C)CO[*:1]>>O[*:1],7,5-9,0.8644252561615041,3,0.17630472332445388,3,0.6881205328370502,3
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(C)OC(=O)C(C)[*:1],2,2-4,0.8987298350013523,1,0.5606623378270228,1,0.3380674971743295,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(C)OCC[*:1],9,5-9,0.9558146612892289,2,0.3207453331158068,2,0.6350693281734221,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(C)OC[*:1],7,5-9,0.9568767334389484,2,0.07201760016355682,2,0.8848591332753916,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(C)O[*:1],4,2-4,0.88735453877672,3,-0.02570365159193459,3,0.9130581903686547,3
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(C)[*:1],74,20+,0.8493857659286707,22,-0.02440601533235375,22,0.8737917812610244,22
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(O)CC[*:1],2,2-4,0.9753517572444083,1,0.24213729744061047,1,0.7332144598037977,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(O)C[*:1],7,5-9,0.9964024031728844,2,0.13265101497886495,2,0.8637513881940194,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CC(O)[*:1],3,2-4,0.9744289781855685,2,0.10984801777429742,2,0.8645809604112711,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CC=C(C)[*:1],6,5-9,0.9999050163058796,1,-0.2431206747834166,1,1.2430256910892963,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CC=CC[*:1],2,2-4,0.9939047199714031,2,0.23809867637527932,2,0.7558060435961238,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(C)(O)[*:1],2,2-4,0.9856043295847138,1,0.03073890995661956,1,0.9548654196280942,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(C)=C[*:1],2,2-4,0.9909013117057669,2,-0.06951754898287028,2,1.060418860688637,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(C)[*:1],36,20+,0.772903011798024,13,-0.07171020889361795,13,0.8446132206916421,13
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(CC)C[*:1],5,5-9,0.943502895328165,1,-0.20468053291233884,1,1.148183428240504,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(CC)[*:1],8,5-9,0.927722649099241,1,-0.15497936626167053,1,1.0827020153609115,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(F)[*:1],7,5-9,0.9845130728512665,2,-0.2436923542436722,2,1.2282054270949387,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC(O)C[*:1],3,2-4,0.9742989338864194,1,0.025941887095749457,1,0.94835704679067,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCCCC[*:1],8,5-9,0.9931521304726276,1,-0.06945700244104226,1,1.06260913291367,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCCC[*:1],13,10-19,0.9922115595564858,11,-0.16391409385077757,11,1.1561256534072633,11
alignment_all,mean_node_128,CC(C)C[*:1]>>CCC[*:1],40,20+,0.954091428887682,18,0.14356366803143494,18,0.810527760856247,18
alignment_all,mean_node_128,CC(C)C[*:1]>>CCNC(=O)[*:1],3,2-4,0.9684546079658424,1,0.11606418660230677,1,0.8523904213635356,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCOCCC[*:1],2,2-4,0.9868681088330002,1,0.0037391074342625376,1,0.9831290013987377,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CCOCC[*:1],4,2-4,0.9856056996457606,2,0.14917053488595372,2,0.836435164759807,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CCOC[*:1],8,5-9,0.9880998281000822,3,-0.12479008397769208,3,1.1128899120777742,3
alignment_all,mean_node_128,CC(C)C[*:1]>>CCO[*:1],2,2-4,0.7201557843735615,1,0.04368033527474562,1,0.676475449098816,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CC[*:1],50,20+,0.841287765682699,22,0.02237064277652258,22,0.8189171229061766,22
alignment_all,mean_node_128,CC(C)C[*:1]>>CN(C)CCC[*:1],2,2-4,0.9759443056834408,4,0.03798088030279946,4,0.9379634253806414,4
alignment_all,mean_node_128,CC(C)C[*:1]>>CN(C)C[*:1],5,5-9,0.990094574079221,2,0.08089539999987,2,0.9091991740793509,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CN(C)[*:1],7,5-9,0.9894294606253888,1,0.2233066937091442,1,0.7661227669162447,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CNC(=O)C[*:1],5,5-9,0.9856967140278657,3,-0.03849494090914189,3,1.0241916549370076,3
alignment_all,mean_node_128,CC(C)C[*:1]>>CNC(=O)[*:1],4,2-4,0.9659711679667973,1,-0.06092052833421656,1,1.0268916963010137,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(=O)CC[*:1],9,5-9,0.9770870045602018,2,0.21160945282187554,2,0.7654775517383263,2
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(=O)C[*:1],12,10-19,0.9888775558782912,2,0.09497331944608442,2,0.8939042364322067,2
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(=O)NC[*:1],2,2-4,0.9889689021517277,1,0.1593325011671647,1,0.829636400984563,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(=O)[*:1],6,5-9,0.9851656383728555,1,0.06832676173206108,1,0.9168388766407944,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(C)C[*:1],3,2-4,0.9607652311352335,1,-0.04758466968913508,1,1.0083499008243686,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COC(C)[*:1],7,5-9,0.9758134048975386,1,0.32283921108039487,1,0.6529741938171438,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COCC(O)C[*:1],3,2-4,0.9827105743433622,2,-0.03355997554863399,2,1.0162705498919962,2
alignment_all,mean_node_128,CC(C)C[*:1]>>COCC(O)[*:1],2,2-4,0.9970497060557875,1,-0.06966309766927467,1,1.0667128037250622,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COCC(OC)[*:1],3,2-4,0.9782213406630282,1,0.04169350337337266,1,0.9365278372896556,1
alignment_all,mean_node_128,CC(C)C[*:1]>>COCCC[*:1],6,5-9,0.9841354868002267,4,0.12969397824713763,4,0.8544415085530891,4
alignment_all,mean_node_128,CC(C)C[*:1]>>COCC[*:1],22,20+,0.9923027954067858,8,0.05673285447238863,8,0.9355699409343972,8
alignment_all,mean_node_128,CC(C)C[*:1]>>COC[*:1],20,20+,0.984980609336617,4,0.2985953773550497,4,0.6863852319815673,4
alignment_all,mean_node_128,CC(C)C[*:1]>>CO[*:1],12,10-19,0.9356615182776797,4,-0.08738658355112544,4,1.0230481018288051,4
alignment_all,mean_node_128,CC(C)C[*:1]>>CS(=O)(=O)CC[*:1],2,2-4,0.9803829591129027,2,0.0460241096746182,2,0.9343588494382845,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CS(=O)(=O)[*:1],6,5-9,0.9906162876571925,2,0.15934382766587285,2,0.8312724599913196,2
alignment_all,mean_node_128,CC(C)C[*:1]>>CSCC[*:1],8,5-9,0.9910142870499936,1,0.4235726863780285,1,0.5674416006719651,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CSC[*:1],3,2-4,0.9839333397673865,1,-0.24604820806312777,1,1.2299815478305143,1
alignment_all,mean_node_128,CC(C)C[*:1]>>CS[*:1],3,2-4,0.9657034913913902,1,-0.37097802562883786,1,1.336681517020228,1
alignment_all,mean_node_128,CC(C)C[*:1]>>C[*:1],63,20+,0.7855814797830161,22,0.10105817174740839,22,0.6845233080356078,22
alignment_all,mean_node_128,CC(C)C[*:1]>>C[NH+](C)C[*:1],5,5-9,0.9983008036924572,1,0.3824962874277664,1,0.6158045162646908,1
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)(F)CC[*:1],4,2-4,0.9909664003872016,2,0.40179349771450834,2,0.5891729026726933,2
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)(F)CO[*:1],2,2-4,0.9874448099754685,2,0.11023349977318854,2,0.8772113102022798,2
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)(F)C[*:1],14,10-19,0.9950706396162796,4,-0.07676834714924505,4,1.0718389867655245,4
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)(F)[*:1],9,5-9,0.9868847048405094,5,0.010471478168137227,5,0.9764132266723721,5
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)COC[*:1],2,2-4,0.9872531276873397,1,-0.06212102956109741,1,1.0493741572484372,1
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)C[*:1],9,5-9,0.9980659590443269,1,0.1384617986275375,1,0.8596041604167894,1
alignment_all,mean_node_128,CC(C)C[*:1]>>FC(F)[*:1],12,10-19,0.9834185837179534,1,0.23447409060986676,1,0.7489444931080866,1
alignment_all,mean_node_128,CC(C)C[*:1]>>FCC[*:1],9,5-9,0.9961121055848751,1,-0.13241952250425912,1,1.1285316280891342,1
alignment_all,mean_node_128,CC(C)C[*:1]>>F[*:1],5,5-9,0.8479774717873343,1,0.2086352835718263,1,0.6393421882155079,1
alignment_all,mean_node_128,CC(C)C[*:1]>>NC(=O)C[*:1],14,10-19,0.9968883510825792,1,-0.18936343376572562,1,1.186251784848305,1
alignment_all,mean_node_128,CC(C)C[*:1]>>NC[*:1],3,2-4,0.963500345443598,1,0.17886017306318855,1,0.7846401723804094,1
alignment_all,mean_node_128,CC(C)C[*:1]>>O=C(O)CC[*:1],4,2-4,0.9904746198501728,1,0.6744188562162673,1,0.31605576363390553,1
alignment_all,mean_node_128,CC(C)C[*:1]>>O=[N+]([O-])[*:1],2,2-4,0.8646828356983292,2,-0.007531840192837737,2,0.8722146758911669,2
alignment_all,mean_node_128,CC(C)C[*:1]>>OCC[*:1],16,10-19,0.9902132589755327,5,-0.20075475774512141,5,1.1909680167206542,5
alignment_all,mean_node_128,CC(C)C[*:1]>>OC[*:1],19,10-19,0.9598850593313711,4,0.22662896089433274,4,0.7332560984370384,4
alignment_all,mean_node_128,CC(C)C[*:1]>>O[*:1],4,2-4,0.9170681202154776,2,-0.11226608355797654,2,1.029334203773454,2
alignment_all,mean_node_128,CC(C)C[*:1]>>SC[*:1],4,2-4,0.9812743469770607,1,0.4635809297704334,1,0.5176934172066273,1
alignment_all,mean_node_128,CC(C)C[*:1]>>c1ccc(C[*:1])cc1,30,20+,0.9817088195965468,1,-0.01594303867984362,1,0.9976518582763904,1
alignment_all,mean_node_128,CC(C)C[NH2+][*:1]>>CCCC(=O)N[*:1],2,2-4,0.9877504367421779,1,0.1776812924354354,1,0.8100691443067425,1
alignment_all,mean_node_128,CC(C)N(C)C[*:1]>>COCC[*:1],3,2-4,0.9873699686353807,1,0.13418729197461812,1,0.8531826766607626,1
alignment_all,mean_node_128,CC(C)N(C)[*:1]>>COC[*:1],3,2-4,0.9435310007879375,2,0.03606831948732599,2,0.9074626813006115,2
alignment_all,mean_node_128,CC(C)NC(=O)C[*:1]>>CC(C)OCC[*:1],4,2-4,0.9947872619919688,1,0.31562562074461925,1,0.6791616412473496,1
alignment_all,mean_node_128,CC(C)NC(=O)C[*:1]>>COCC(C)[*:1],2,2-4,0.9682545391796022,1,0.005159443430589696,1,0.9630950957490125,1
alignment_all,mean_node_128,CC(C)NC(=O)C[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.9973308355580712,1,-0.07609139889167658,1,1.0734222344497477,1
alignment_all,mean_node_128,CC(C)NC(=O)N[*:1]>>CC(C)NC(=O)[*:1],2,2-4,0.9726576504978856,1,-0.0006413996741688813,1,0.9732990501720544,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CC(C)OC[*:1],4,2-4,0.9947872619919688,1,-0.1033364338306312,1,1.0981236958226,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CC(C)[*:1],4,2-4,0.8938413319682363,1,-0.23254817231845576,1,1.126389504286692,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CC(O)[*:1],4,2-4,0.7367979258848047,1,0.06234899551413925,1,0.6744489303706656,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CCC(CC)NC(=O)[*:1],2,2-4,0.8947777450962693,1,-0.19752991116628119,1,1.0923076562625504,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CCC(N)[*:1],2,2-4,0.8011535933324133,1,-0.5270836913242631,1,1.3282372846566766,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CCCNC(=O)[*:1],3,2-4,0.9999626000063309,1,-0.10945255745786556,1,1.1094151574641964,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CC[*:1],2,2-4,0.6641796195591125,1,0.02444578242865751,1,0.6397338371304551,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>CNC(=O)[*:1],2,2-4,0.9394757471975448,1,0.2268939384728102,1,0.7125818087247346,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>COC(=O)CC[*:1],3,2-4,0.997038277925005,1,-0.11762355074815868,1,1.1146618286731638,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>FC(F)(F)CC[*:1],3,2-4,0.8756511512084781,1,-0.14107246012298014,1,1.0167236113314582,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>FC(F)(F)C[*:1],3,2-4,0.9970651138383774,1,-0.005832810701732992,1,1.0028979245401104,1
alignment_all,mean_node_128,CC(C)NC(=O)[*:1]>>N#C[*:1],3,2-4,0.9226436989431844,1,0.04190867201042357,1,0.8807350269327608,1
alignment_all,mean_node_128,CC(C)NCC[*:1]>>CCNCCC[*:1],2,2-4,0.9981541429396257,1,0.049028834173413256,1,0.9491253087662124,1
alignment_all,mean_node_128,CC(C)NCC[*:1]>>CNCC[*:1],2,2-4,0.804582711911382,1,0.1388532230070163,1,0.6657294889043657,1
alignment_all,mean_node_128,CC(C)NC[*:1]>>CCNCC[*:1],2,2-4,0.9981541429396257,1,-0.16937129264857287,1,1.1675254355881985,1
alignment_all,mean_node_128,CC(C)NC[*:1]>>CC[*:1],2,2-4,0.7864950844099138,1,0.23078725270577996,1,0.5557078317041338,1
alignment_all,mean_node_128,CC(C)NC[*:1]>>CNCC[*:1],2,2-4,0.9276048214493873,1,0.1402120732044883,1,0.787392748244899,1
alignment_all,mean_node_128,CC(C)NC[*:1]>>CNC[*:1],3,2-4,0.83789324413884,3,-0.01763309742815916,3,0.8555263415669992,3
alignment_all,mean_node_128,CC(C)NC[*:1]>>COC(=O)[*:1],3,2-4,0.9357882393858478,2,0.016118767078000584,2,0.9196694723078471,2
alignment_all,mean_node_128,CC(C)NC[*:1]>>COCCNC[*:1],2,2-4,0.9883664640567673,1,-0.09979430387905938,1,1.0881607679358267,1
alignment_all,mean_node_128,CC(C)NC[*:1]>>ClC[*:1],2,2-4,0.833054111642265,2,-0.13507552016128144,2,0.9681296318035465,2
alignment_all,mean_node_128,CC(C)NC[*:1]>>NC[*:1],3,2-4,0.8731609847678204,3,0.13376984780167364,3,0.7393911369661468,3
alignment_all,mean_node_128,CC(C)NC[*:1]>>N[*:1],4,2-4,0.6338684591727921,1,0.3722822475918581,1,0.26158621158093404,1
alignment_all,mean_node_128,CC(C)N[*:1]>>CCNC[*:1],2,2-4,0.9981541429396257,1,-0.31591839908948116,1,1.3140725420291068,1
alignment_all,mean_node_128,CC(C)N[*:1]>>CNC[*:1],3,2-4,0.9049694206990733,1,0.42676179993428065,1,0.4782076207647926,1
alignment_all,mean_node_128,CC(C)N[*:1]>>CN[*:1],10,10-19,0.8636910690119102,3,0.12769090621611318,3,0.736000162795797,3
alignment_all,mean_node_128,CC(C)N[*:1]>>COCCN[*:1],2,2-4,0.9883664640567673,1,0.026870557624088565,1,0.9614959064326788,1
alignment_all,mean_node_128,CC(C)N[*:1]>>C[*:1],5,5-9,0.8335672355214947,1,0.3570158413644632,1,0.4765513941570315,1
alignment_all,mean_node_128,CC(C)N[*:1]>>Cl[*:1],2,2-4,0.833054111642265,2,-0.09863940306183427,2,0.9316935147040992,2
alignment_all,mean_node_128,CC(C)N[*:1]>>N[*:1],5,5-9,0.8794228859477459,3,0.15897507389324808,3,0.7204478120544978,3
alignment_all,mean_node_128,CC(C)N[*:1]>>O=C(O)C[*:1],2,2-4,0.9745445505982167,1,0.23896381877450318,1,0.7355807318237135,1
alignment_all,mean_node_128,CC(C)OC(=O)[*:1]>>CS[*:1],2,2-4,0.8869328008426489,1,-0.03785564760609425,1,0.9247884484487432,1
alignment_all,mean_node_128,CC(C)OC(=O)[*:1]>>O=C(O)[*:1],3,2-4,0.929689413016983,1,0.13480839715654347,1,0.7948810158604396,1
alignment_all,mean_node_128,CC(C)OCC(=O)N[*:1]>>CC(F)(F)C(=O)N[*:1],2,2-4,0.9971281754600538,1,0.19615176334405376,1,0.8009764121160001,1
alignment_all,mean_node_128,CC(C)OCC(=O)N[*:1]>>CCC(OC)C(=O)N[*:1],3,2-4,0.9990695933227975,1,0.1006439521484413,1,0.8984256411743563,1
alignment_all,mean_node_128,CC(C)OCCC[*:1]>>CCC[*:1],2,2-4,0.7695002662369146,1,0.1641190694581639,1,0.6053811967787507,1
alignment_all,mean_node_128,CC(C)OCCC[*:1]>>CN(C)C(=O)C[*:1],4,2-4,0.9926790420400826,1,-0.39330814353363897,1,1.3859871855737216,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CC(O)[*:1],3,2-4,0.8649901548063175,1,-0.09442985251683877,1,0.9594200073231562,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCC(C)C[*:1],3,2-4,0.985609182507156,1,-0.37934414051879584,1,1.3649533230259518,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCC(C)[*:1],5,5-9,0.9355271834529397,1,-0.10308451382915731,1,1.0386116972820971,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCC(CC)[*:1],5,5-9,0.9847083283932123,1,-0.0854587733318605,1,1.070167101725073,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCC(C[*:1])OC,3,2-4,0.963564534780024,1,0.24738189309566783,1,0.7161826416843562,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCC[*:1],2,2-4,0.7284616495747103,1,0.43672246738337095,1,0.2917391821913393,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CCOCC[*:1],2,2-4,0.9579024001773757,2,-0.2043916468856782,2,1.162294047063054,2
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CC[*:1],3,2-4,0.7773705105900331,2,0.42945642414601215,2,0.347914086444021,2
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CN(C)C(=O)[*:1],4,2-4,0.9926790420400826,1,-0.14425645469195605,1,1.1369354967320386,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COC(=O)CCC[*:1],5,5-9,0.9935481771823874,1,-0.1170370611897717,1,1.110585238372159,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COC(C)C[*:1],5,5-9,0.957914164526745,1,0.04086939765582163,1,0.9170447668709234,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COCC(C)C[*:1],3,2-4,0.8959120908732299,1,-0.30236300120647674,1,1.1982750920797067,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COCC(C)[*:1],5,5-9,0.9382421122046207,1,-0.07018092659623909,1,1.00842303880086,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COCC(O)C[*:1],3,2-4,0.9999507950684176,1,0.2840940472913951,1,0.7158567477770225,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>COCCC[*:1],5,5-9,0.9709383933161652,1,-0.13062084414763803,1,1.1015592374638032,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CSCC(C)[*:1],4,2-4,0.9619584505541234,1,0.5072477338579562,1,0.45471071669616725,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>CSCC[*:1],2,2-4,0.9352265881127255,1,0.19032060373073612,1,0.7449059843819894,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>FC(F)(F)CC[*:1],3,2-4,0.9990342934152268,2,-0.11855403718684106,2,1.1175883306020677,2
alignment_all,mean_node_128,CC(C)OCC[*:1]>>NC(=O)C[*:1],3,2-4,0.9570958692200762,1,0.23910664208831378,1,0.7179892271317624,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>OCCOCC[*:1],2,2-4,0.9999987614787017,1,0.16674251211729263,1,0.8332562493614091,1
alignment_all,mean_node_128,CC(C)OCC[*:1]>>OCC[*:1],3,2-4,0.9468858625082704,1,-0.36833897996881726,1,1.3152248424770878,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CC(C)[*:1],12,10-19,0.949997809154056,2,-0.2573495012892027,2,1.2073473104432586,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>CC(CC(C)(C)C)[*:1],3,2-4,0.9869563669029598,1,0.3832479963519436,1,0.6037083705510162,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CC(F)(F)[*:1],3,2-4,0.9908057713712138,1,-0.15146284298540535,1,1.1422686143566192,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CC(O)[*:1],3,2-4,0.8839952571283323,1,-0.3472597365807266,1,1.2312549937090589,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCC(C)[*:1],4,2-4,0.9768554067177792,1,0.40705322302069186,1,0.5698021836970872,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCC(OC)[*:1],7,5-9,0.9378835190427607,2,-0.12499337874535503,2,1.0628768977881156,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCCC[*:1],4,2-4,0.9614226065418279,1,0.5020100870699951,1,0.4594125194718328,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCC[*:1],8,5-9,0.8937940500082585,1,-0.29932150677848496,1,1.1931155567867435,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCOC(=O)[*:1],2,2-4,0.9141101086947097,1,0.14742217338210384,1,0.7666879353126058,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CCOC[*:1],3,2-4,0.956262682056019,3,0.21417310109994125,3,0.7420895809560778,3
alignment_all,mean_node_128,CC(C)OC[*:1]>>CC[*:1],6,5-9,0.8280441234848687,2,0.11941041051760468,2,0.708633712967264,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>CNC(=O)C[*:1],4,2-4,0.9882850253396971,1,0.3948648192289397,1,0.5934202061107574,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COC(=O)CC[*:1],5,5-9,0.9935481771823874,1,-0.22561729587956947,1,1.219165473061957,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COC(=O)NC[*:1],2,2-4,0.9884441323916062,1,0.2375843931285344,1,0.7508597392630718,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COC(C)[*:1],8,5-9,0.9681155765996634,1,0.0996793960347096,1,0.8684361805649539,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COCC(C)[*:1],7,5-9,0.9257606342308982,1,0.027249883930088488,1,0.8985107503008096,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COCC(O)[*:1],3,2-4,0.9999507950684176,1,-0.02226550048893776,1,1.0222162955573553,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COCCC[*:1],5,5-9,0.9784987386223232,2,0.11006713194515344,2,0.8684316066771698,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>COCC[*:1],5,5-9,0.9709383933161652,1,0.13016939175171804,1,0.8407690015644471,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>COC[*:1],2,2-4,0.9479479706815386,2,-0.09869396831565022,2,1.0466419389971888,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>CO[*:1],3,2-4,0.42189326427575014,1,-0.39493526415016955,1,0.8168285284259197,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>CSC[*:1],6,5-9,0.9616006013599105,1,0.07678068089755458,1,0.8848199204623559,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>C[*:1],3,2-4,0.7699053535124172,3,-0.009136279932626964,3,0.7790416334450442,3
alignment_all,mean_node_128,CC(C)OC[*:1]>>C[NH+](C)C[*:1],2,2-4,0.9853302287736695,1,-0.0719108799963517,1,1.0572411087700213,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.9953944306246112,1,-0.041331548723423345,1,1.0367259793480346,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>FC(F)(F)C[*:1],6,5-9,0.9981609331419392,2,0.08519800903292035,2,0.9129629241090188,2
alignment_all,mean_node_128,CC(C)OC[*:1]>>NC(=O)[*:1],3,2-4,0.9570958692200762,1,0.0913825630879458,1,0.8657133061321304,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>OCCOC[*:1],3,2-4,0.9999958958384094,1,0.19100563689857733,1,0.8089902589398321,1
alignment_all,mean_node_128,CC(C)OC[*:1]>>OC[*:1],4,2-4,0.9720230323024969,1,-0.2766249264683254,1,1.2486479587708224,1
alignment_all,mean_node_128,CC(C)O[*:1]>>CC(C)S(=O)(=O)[*:1],3,2-4,0.9798154130385207,1,0.08750461815171857,1,0.8923107948868021,1
alignment_all,mean_node_128,CC(C)O[*:1]>>CC(C)S[*:1],3,2-4,0.962535428918882,1,-0.030053699371827242,1,0.9925891282907092,1
alignment_all,mean_node_128,CC(C)O[*:1]>>CC(C)[*:1],10,10-19,0.9569719891125763,2,-0.6342196267060467,2,1.591191615818623,2
alignment_all,mean_node_128,CC(C)O[*:1]>>CC(F)(F)[*:1],4,2-4,0.9650303853580503,1,-0.27973108796587687,1,1.2447614733239272,1
